OYO ID,Hotel ID,OYO Product,Feedback ID,Booking ID,Source,Rating,L1,L2,Reviews/Comments,AC,TV,Wifi,Heater,Room,Washroom,Infra,Safety & Security,Check-in/Check-out,Staff & Service,Hygiene,Comfort,Direction,Location,Customer Support,Breakfast,Food,Payment,Pricing,Default,Classification
SHI043,16013,SMART,60633331,118879888,bulk_upload,0,,,Dingy area as the wash room was not ventilated and lit properly and bed covers not up to the mark. Laid back approach Of the staff. Casual way Of solving issues.,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
JAL066,46467,SMART,60902889,122204309,website,2,,,Room was not as shown in pic bathroom was v dirty i think they r ruing repo of OYO mattess was very bad pillow not comfortable overall bad experience with hotel,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
PUN423,41950,Collection O,60504072,119510035,bulk_upload,0,,,"Very bad experience No TV not even Marathi channel in Maharashtra, The person by name Digambar Hande told me Yar this do your self repair TV switch of and switch on",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
SLM030,74269,SMART,60562002,117100143,bulk_upload,0,,,worst quality hotel and service. not satisfied with the cancellation process of the room as incorrect information has been provided in the cancellation policy...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
GPT002,54137,SMART,61368751,88726577,website,3,,,"Clean room and washroom. Everything was good. Toiletry kit (half) provided after demand. Balcony glass was not clean. So, we could not see anything from balcony.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
TJU019,53161,SPOT ON,61210713,122698493,bulk_upload,0,,,"Amazing experience, Nice room very spacious well maintained, value for money easy check-in, Parking facilities also available, good behaving staffs, hotel is like Palace.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
GNR047,60296,SMART,60595251,120793122,Android App,3,,,Nice hotel. Very comfy and easy check-in check-out ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
,,,,,,,,, but do not take four-wheeler in to the basement. I repeat do not. Else your will get stuck. Instead park out front.,,,,,,,,,,,,,,,,,,,,,
JAL078,50455,SMART,60502565,119156085,bulk_upload,0,,,bed experience... plz don't book this hotel...if u like drinker aur gambler then book this hotel... this hotel don't have parking not recommend for family....,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
HYD514,18215,SMART,60803457,120427347,bulk_upload,0,,,"Hotel area is pleasant, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
,,,,,,,,," staff was good, ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,," rooms are very clean, ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,," nice place to stay for everyone like couples, ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, family and friends ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, nothing is there to dislike,,,,,,,,,,,,,,,,,,,,,
MUS004,1174,SMART,60816614,119564072,Android App,5,,,Very good staff in every manner. What a guest wants from the hotel service. This hotel staffs earned the respect. Thank u for making our stay happy and good.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
LCK254,39523,SMART,60787076,119147970,bulk_upload,0,,,"Early check-in levied charges at after 9 am check-in, however I requested the same through telephonically and via mail. The room is also vacan't at that time.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
RKH161,62490,SMART,60503034,119135247,bulk_upload,0,,,Hotel staff tried to open the room's gate while couple was asleep. They did this thing twice with hotel key. Stay at your own risk. Cleaning was not up to the mark.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
GRG885,20105,Townhouse,60220258,118626938,Android App,4,,,"Everything was good bt the food quality was not good at this time. Actually, I had booked this hotel last time also bt the last time the food quality was very good.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
BLR1846,79874,Collection O,61198316,118276143,bulk_upload,0,,,This is the second time I was staying at this hotel. The hotel is not being maintained properly. Rooms had smell of cigarettes and beer which is very irritating.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
BLR1213,46602,Collection O,60894997,121104168,website,1,,,Rooms were not that clean and they don't even provide water bottles. AC wasn't working properly as turned on created noise also the window screen bar was broken.,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
BLR899,36817,Townhouse,60911959,118736458,bulk_upload,0,,,"good room, clean bathroom and decent food. These are the things required for business trip. The Townhouse provided it at a reasonable price. Had a good experience.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Good
VLR020,58301,SMART,60780825,121178141,Crs,1,,,stay was bad...owner was rude.....hotel people try to denied....tie up issue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Discard
,,,,,,,,,tariff issue........extra money taken by hotel staff....Linen was not provided........,,,,,,,,,,,,,,,,,,,,,
NAG179,75030,SMART,60694804,121042740,Android App,1,,,There is phone is not avlble in room ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
,,,,,,,,, In hotel room TV is not working ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, and also during booking show breakfast includes but hotel is not providing breakfast,,,,,,,,,,,,,,,,,,,,,
BLR1903,82148,SPOT ON,60395513,119247242,Android App,1,,,"though I booked room for 9 adults, they charged us for extra mattress which has to be offered free of charge as per OYO, OYO was also not helpful in resolving",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Bad
MYS285,82477,SPOT ON,60250865,117341143,Android App,1,,,"In the early morning, People were so loud talking and shouting outside our room. Hotel staff didn't take any action on that, it was Soo disturbing that we couldn't sleep.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
BLR682,15460,SMART,60909073,119665254,bulk_upload,0,,,Location is good. staffs arecooperative but the hotel Cleanliness is below average. AC had issues and no freshener in the room and toilet. Toilet stinks badly,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
PUN489,46024,SMART,61004464,122382379,Android App,1,,,hotel was not up to the mark.. breakfast not provided even after paying. light issue whole day so ac was not working.tv also was not working..worst experience..,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
VSK217,61552,SMART,60944888,121861398,Android App,5,,,Property OYO Manager Dhanapal was amazing. He given the superb stay to us. We booked 14 rooms for 2 days. He done everything to us. A special Thanks to him and is team.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
JAI022,469,CapitalO,60182277,118715938,Android App,5,,,The Room was very good. Room Setup was perfect and it had all the required things in it. Cleanliness was also up to the mark. The best OYO property till date for me,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
AUR090,53345,SMART,60962220,122483651,Android App,5,,,"The hotel stay was very pleasant and comfortable. The staff was very polite and helpful, the location was very convenient for getting around and many activities.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
GOA1907,41181,Collection O,60910222,120713777,bulk_upload,0,,,3rd grade experience. staff has no clue on what's happening. Cockroaches in the bathroom Zero Cleanliness. Breakfast timings are 8:30am 10:30am. Wow!! Locker,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
KOC696,78897,Flagship,60504016,118101444,bulk_upload,0,,,"Nice. staff were courteous. Location is easily accessible. Everything is ok except the old fashioned liftnice location, many eateries are nearby. Near to commercial hub",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
KOL1000,54841,Homes,61200589,117417141,bulk_upload,0,,,Hotel has no sign board so difficult to locate and there were too many mosquitoes. Overall according to price hotel is good and hotel manager is very helpful.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Good
KOL1121,60672,Homes,61218049,110866110,bulk_upload,0,,,"OYO 42222 home was a great experience, it was very spacious and great food service was nice. Deepu who was the caretaker was very helpful and friendly, must visit.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
GLB012,76478,SMART,60391291,118996939,bulk_upload,0,,,"It's a very good budget hotel, neat and clean, very good response from the reception manager and staff, I would book the same hotel if I ever again come to gulbarga",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Good
UDP451,75260,SMART,60307181,118902230,Android App,5,,,good staff. good Cleanliness. Courteous behaviour of Management. Always ready to help. Limited Amenities but Value for money Deal. Budget trip Stop. Do not expect luxury.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Good
DMN032,58357,SPOT ON,61293792,109393890,bulk_upload,0,,,Hotel is at out of daman ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
,,,,,,,,," far from beaches, ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,," only u can found annpurna restaurant to eat delicous food and gujrathi thali nearby, ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, good for only bachlors.,,,,,,,,,,,,,,,,,,,,,
KAN112,61712,SMART,60563418,120770462,Android App,1,,,Worst behavior of staff.... I m not going to this hotel again because of the staff behaviour i leave the hotel and checkout. I don't recommend this hotel to anyone,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
JAI700,52639,SMART,60760123,114020386,Android App,1,,,"Horrible experience  ,dirty linen,dirty towels ,staff rude all  things have forced us to decide that we should not be looking for OYO  rooms or hotels in future..",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
DEL1296,48451,Collection O,60695353,120616303,IOS App,2,,,There were mosquitoes on the room & toilet. The taps in the toilets were from 1900‚Äôs with water coming at a very slow speed. The room smell like old wet clothes.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
KOL627,18335,Flagship,60852900,120228506,Crs,1,,,it was very bad..,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
,,,,,,,,,"staff was rude,,,",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,not cooperative..,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Linen was  dirty.. service was poor..,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,plate was denied to guest,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,no running water was there... in hotel..,,,,,,,,,,,,,,,,,,,,,
COG236,48013,Homes,60916638,121520858,Crs,4,,,Care taker was not present there/key paid lock under that key was there/guest spoke to property manager/guest face difficulty during night/because of that key pad.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
SLM029,62987,SMART,60502363,118740939,bulk_upload,0,,,On what criteria **** recognises this dunjaned spot as a hotel. I was cheated thoroughly.I want you to you to pay back my 50% cash back. It is not worth paying so much.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Bad
DEL1546,56493,SMART,60508239,118682081,Android App,1,,,Very bad service breakfast charges included in tariff but breakfast not provided. dirty bedsheets toilet are dirty and un hygene. Overall never wanted to go.,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Bad
BLR127,1055,SMART,60722183,121382217,IOS App,2,,,"I paid 149 rupees more for the stay when I reached the hotel. Actually, I paid full amout online. Then what was that?? I didn't‚Äôt get any valid explanations.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Bad
DEL1768,73053,SMART,60317474,118548705,Android App,1,,,"They don't have the room which is shown in pictures. The reception staff was very rude and unhelpful. Also, they don't provide the breakfast included in room fare.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
COM147,55756,SMART,60808989,120568048,bulk_upload,0,,,Property location is okay. Rooms are well maintained. Individual room dish connection was provided on request. Friendly and cooperative staff. Wish to visit again.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
PUN732,61418,SPOT ON,61201280,121429760,bulk_upload,0,,,Never go on this place only one light in room no light in bathroom plugs are tapped no proper wirings staff is not so good. Room bed is little old and not look nice,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
KTR079,41831,SMART,60754515,120781692,Android App,1,,,We have booked breakfast but somehow we are not available in the morning and we asked to provide the alternative but poor response from the hotel management.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
HYD741,47766,SMART,60854221,121685985,Android App,1,,,this is the 3 Rd time with OYO r square but I felt very bad because of there is no AC no tv no landline no dining table only one chair ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
,,,,,,,,,chair was not cleaned ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,no bucket ,,,,,,,,,,,,,,,,,,,,,
DLS048,35289,SMART,60494069,118748375,bulk_upload,0,,,Very hospitable staff. Clean room and bathrooms. Nice food and Amazing view! ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
,,,,,,,,, Exactly what we were looking for in the stay. Sunrises here has an amazing view from room,,,,,,,,,,,,,,,,,,,,,
LDH106,52834,SMART,60485354,120335283,Android App,1,,,Hotel not allowing to stay if payment done in advance tk OYO. They only give room to pay at hotel customers. ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Bad
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, Also never visit here if you are traveling with family.,,,,,,,,,,,,,,,,,,,,,
MYS280,81485,SPOT ON,61018518,121748855,Crs,1,,,TV was not working ,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
,,,,,,,,,/ no DTH connection cupboard was ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, fan switch was broken. ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, Door lock was broken. ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, Cupboard was handle was broken. ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, Room was not clean.,,,,,,,,,,,,,,,,,,,,,
BLR1755,76729,SPOT ON,60748116,120048337,Integrated OTA,1,,,. Low cost. Staff asked for extra Rs.300 for checking in just 90 mins prior scheduled check in. Bed sheets were stained and the staff didn&#39;t change the same.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
NOD032,574,SMART,60910841,120494913,bulk_upload,0,,,"The rooms were spacious and clean, but there was only one light in the room. Washrooms could be more tidy. Toilet seat was broken and geyser was not working.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
RCH191,85105,SMART,60919759,120299735,Android App,5,,,This hotel is great in terms of its cleanliness. staff behavior was so good and the food is also good. The members of hotel were so supportive and behaved well with us.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
DEL2101,84208,SMART,61002441,121869681,Crs,1,,,the hotel was not good when compared to another OYO properties/AC was not working/towel was not provided/Bucket was not provided/Toiletry kit was not provided,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
TPI116,60906,Flagship,61081073,114038257,Android App,1,,,Food available was not at all suitable for children. ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bad
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, Also booked hotel and given hotel was not at all comparable. ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, Unpleasant stay with poor reception.,,,,,,,,,,,,,,,,,,,,,
TPI116,60906,Flagship,60424386,118485135,Android App,5,,,Best hotel to stay for family and couples. Rooms are very clean and all facilities available. Once again I came Thirupathi definately I will choose this hotel. Thank you.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
MNR346,85673,Flagship,60733970,121428848,Android App,5,,,It‚Äôs a hotel under renovation now. Bit still they gave me a nice room. good staff. Mainly located inside munnar town. Easy to reach. Overall my stay was awesome.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
KOL652,27321,Flagship,60910894,97886487,bulk_upload,0,,,"very Bad experience with hotel. No water,no buckets,no tawals etc. very veryuseless hotel ,,we never witnessed like before.I suggest not to visit this hotel.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Bad
BLR821,18929,CapitalO,61200365,122159565,bulk_upload,0,,,"Horrible service. I didn't even get toilet paper. Mosquitoes, dirty linen, zero cleaning in washrooms, bulbs that didn't work, not even a glass to drink water...",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
GHY237,41927,CapitalO,61195985,120656367,bulk_upload,0,,,Located in prime location easy to find. Nice room with all essential amenities. Good breakfast. Good staff. Good standard. Food is bit expensive. Rest highly recommended.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Good
BLR1029,40453,Flagship,60504074,119180242,bulk_upload,0,,,"""worst experience ever had. ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
,,,,,,,,,no hygiene.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,poor maintanence.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,no toilateries provided.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,no sense of responsibility in reseption.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"I will never recommend someone to stay here.""",,,,,,,,,,,,,,,,,,,,,
KOC702,79027,Homes,60909189,121186523,bulk_upload,0,,,"room was good but not at Edapally it is at Kalamassery and cost almost 100 to uber, from both places. The service is poor and romm and bed are not neat and clean.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
DEL1537,56153,Homes,60393511,119230383,Android App,1,,,"I would give negative ratings if possible. My room was flooded with water, with all my stuff drenched in water. The area manager and staff were not helpful at all.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
GOA2531,57619,Homes,60562747,119307089,bulk_upload,0,,,No response from OYO and property owner. No one available at hotel location to answer your question about the check-in late. But near to beach only one good reason.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
GRG1544,62456,Townhouse,60314442,119416293,Android App,4,,,New Townhouse (02/11/19). Room Service was slow and breakfast was cold. Rooms were not clear and floor was very dirty. staff was cooperative and Manager was very polite.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Average
TVM259,84045,Flagship,61197294,121588725,bulk_upload,0,,,"If you are looking for a good accommodation in a cheap price. Go for it. Location was little difficult to find, but the front office people are easy to interact.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Good
GOA1834,40490,Flagship,60493273,119737071,bulk_upload,0,,,Superrr experience staff is very politely houskeeping service very well and most of experince swimmong pool and open bar is very fantastic breakfast is better thn outside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
FAR144,58069,Homes,60429711,119659648,Android App,4,,,"First of all, there is no light for couple of hours except A. C. & TV. No table and chair in the room no hangers for clothes. ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, One more su for all OYO properties i. E.,,,,,,,,,,,,,,,,,,,,,
